Series Name,Series Code,Country Name,Country Code,2024 [YR2024]
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,South Sudan,SSD,16.9488839748083
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Spain,ESP,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sri Lanka,LKA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,St. Kitts and Nevis,KNA,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,St. Lucia,LCA,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,St. Martin (French part),MAF,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,St. Vincent and the Grenadines,VCT,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sub-Saharan Africa,SSF,4.75147971747679
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sub-Saharan Africa (excluding high income),SSA,4.88049313137253
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,4.75147971747679
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sudan,SDN,3.04035700018039
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Suriname,SUR,0.182120667859273
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sweden,SWE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Switzerland,CHE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Syrian Arab Republic,SYR,0.0526695901639345
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Tajikistan,TJK,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Tanzania,TZA,0.525648825367171
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Thailand,THA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Timor-Leste,TLS,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Togo,TGO,9.38871496001934
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Tonga,TON,0.0876151886180077
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Trinidad and Tobago,TTO,0.159696758241761
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Tunisia,TUN,0.35119478260883
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Turkiye,TUR,0.0057628913738021
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Turkmenistan,TKM,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Turks and Caicos Islands,TCA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Tuvalu,TUV,1.66322164211812
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Uganda,UGA,1.80376604200729
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ukraine,UKR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,United Arab Emirates,ARE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,United Kingdom,GBR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,United States,USA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Upper middle income,UMC,0.144740074024053
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Uruguay,URY,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Uzbekistan,UZB,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Vanuatu,VUT,1.85792175302257
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Venezuela, RB",VEN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Viet Nam,VNM,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Virgin Islands (U.S.),VIR,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,West Bank and Gaza,PSE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,World,WLD,0.690658108599717
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Yemen, Rep.",YEM,0.402048806217124
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Zambia,ZMB,0.68275771189073
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Zimbabwe,ZWE,0
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Afghanistan,AFG,80.8324374493852
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Africa Eastern and Southern,AFE,61.6361712028566
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Africa Western and Central,AFW,76.3268658060202
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Albania,ALB,95.1194270680062
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Algeria,DZA,92.4200285933986
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,American Samoa,ASM,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Andorra,AND,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Angola,AGO,67.9607422242112
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Antigua and Barbuda,ATG,98.9227269324043
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Arab World,ARB,90.2762109581403
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Argentina,ARG,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Armenia,ARM,99.9315721509168
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Aruba,ABW,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Australia,AUS,99.9696359649334
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Austria,AUT,99.9999971947745
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Azerbaijan,AZE,97.6880841665339
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Bahamas, The",BHS,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bahrain,BHR,99.9198990209829
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bangladesh,BGD,98.7825421934741
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Barbados,BRB,99.1626347450814
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Belarus,BLR,99.8924920429612
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Belgium,BEL,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Belize,BLZ,94.8473253067341
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Benin,BEN,69.5868397867067
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bermuda,BMU,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bhutan,BTN,99.5465791835972
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bolivia,BOL,93.3877494672031
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bosnia and Herzegovina,BIH,96.0873127231219
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Botswana,BWA,91.7713640807246
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Brazil,BRA,99.9999987323028
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,British Virgin Islands,VGB,99.8643835616439
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Brunei Darussalam,BRN,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Bulgaria,BGR,99.1852515713458
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Burkina Faso,BFA,49.9986600107497
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Burundi,BDI,65.9191041847553
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cabo Verde,CPV,92.2800892661912
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cambodia,KHM,82.8497572939701
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cameroon,CMR,71.410178711283
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Canada,CAN,98.2902608624259
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Caribbean small states,CSS,97.6907844511217
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cayman Islands,CYM,95.4601226993865
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Central African Republic,CAF,36.5040268237207
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Central Europe and the Baltics,CEB,96.1517810925358
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Chad,TCD,52.2090525523694
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Channel Islands,CHI,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Chile,CHL,99.0811612150969
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,China,CHN,96.1224151867516
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Colombia,COL,97.0965711084738
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Comoros,COM,85.0539278589302
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Congo, Dem. Rep.",COD,35.6813611952254
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Congo, Rep.",COG,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Costa Rica,CRI,99.8154123406248
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cote d'Ivoire,CIV,77.2470593822361
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Croatia,HRV,99.903181204483
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cuba,CUB,95.1464064347704
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Curacao,CUW,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cyprus,CYP,99.7211088299984
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Czechia,CZE,98.7341483522106
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Denmark,DNK,99.9999997876119
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Djibouti,DJI,79.661532568521
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Dominica,DMA,96.9953113262366
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Dominican Republic,DOM,97.4571299883182
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Early-demographic dividend,EAR,92.5181175707612
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific,EAS,95.2657215940818
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific (excluding high income),EAP,94.8130794458529
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,94.8131360556529
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ecuador,ECU,92.0708709697554
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Egypt, Arab Rep.",EGY,97.2982426280194
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,El Salvador,SLV,91.6199927341916
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Equatorial Guinea,GNQ,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eritrea,ERI,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Estonia,EST,99.9999970212441
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eswatini,SWZ,80.3737107191052
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ethiopia,ETH,55.5960696159493
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Euro area,EMU,99.8940899937839
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Europe & Central Asia,ECS,97.9925410021038
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Europe & Central Asia (excluding high income),ECA,95.9982634445772
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,96.0563065663485
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,European Union,EUU,99.0675523479108
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Faroe Islands,FRO,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Fiji,FJI,95.5603898762947
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Finland,FIN,99.9999966968731
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Fragile and conflict affected situations,FCS,70.7303248640253
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,France,FRA,99.9999974759961
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,French Polynesia,PYF,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Gabon,GAB,88.5995009085574
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Gambia, The",GMB,87.1034800376148
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Georgia,GEO,97.2900166595814
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Germany,DEU,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ghana,GHA,89.9220116872755
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Gibraltar,GIB,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Greece,GRC,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Greenland,GRL,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Grenada,GRD,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guam,GUM,99.5293013959399
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guatemala,GTM,93.1845373918033
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guinea,GIN,74.1924841600776
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guinea-Bissau,GNB,61.8077030171668
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guyana,GUY,95.6442641595321
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Haiti,HTI,73.3157500565915
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Heavily indebted poor countries (HIPC),HPC,63.8250007976199
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,High income,HIC,99.1644271895608
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Honduras,HND,95.7293716551666
